Gene Symbol	Number of perturbations	Anchor_arm_1_Avg_res	Anchor_arm_1_Avg_pval	Anchor_arm_2_Avg_res	Anchor_arm_2_Avg_pval
HTR3A	4	0.313035724291	1.0066575387	-0.0405843207094	0.628338656395
HTR3B	4	-0.832490246453	1.1060691327399998	-0.7689419375059999	1.3699250948800001
HTR3C	4	-0.42117908634900003	0.564766679944	-0.000970128678795	0.588190838915
HTR3D	4	-0.31602596443500003	0.542624160979	-0.11217401314200001	0.541173055157
HTR3E	4	-0.589390665073	0.729793345554	0.141698277881	0.7325245972519999
HTR4	4	0.24969119289	0.946701723855	0.18358622368900002	0.905825709096
HTR5A	4	-0.393453145063	0.7586294483849999	0.139771296904	0.734620553351
HTR6	4	0.520365377556	1.4477542206799998	0.17842763292	0.81388034339
HTR7	4	0.00517705441652	0.6460065642230001	-0.6401695720189999	1.02566389344
HTRA1	4	0.117564026377	0.857471472784	-0.283855122431	0.49597114099399997
HTRA2	4	-0.284360277455	0.589848225899	-0.476213463433	0.843665196558
HTRA3	4	0.229577192805	0.9754206847329999	0.204092226037	0.939288711034
HTRA4	4	-0.37542427786	0.508510354487	0.15019802253200001	0.80209539182
HTT	4	-0.038463640477900005	0.597091516572	0.255887118733	0.8767341931679999
HUNK	4	-0.45805057143399996	0.623370937807	0.580984177884	1.5542554485299998
HUS1	4	0.08784987612119999	0.773462560449	-0.0076477993050899995	0.5962466198659999
HUS1B	4	-0.0773759856145	0.617373381113	0.211496022789	0.878932572921
HUWE1	4	0.8701904817299999	2.14477111152	-0.831075476953	1.44518951
HVCN1	4	-0.493532621646	0.632434537642	-0.128065329871	0.475608557683
HYAL1	4	-0.5592049139459999	0.8296133481829999	-0.0325151833524	0.7446124894949999
HYAL2	4	-0.36782902490599995	0.512992828815	0.824403644807	1.8241114601900001
HYAL3	4	-0.43437596295100006	0.737401827527	0.202908340185	0.950802938605
HYAL4	4	-0.121240014738	0.6003396482109999	-0.263818720234	0.466239108174
HYDIN	4	0.115261577489	0.8222786281300001	-0.530959493203	0.8901753250579999
HYI	4	-0.014236652247299999	0.610571638474	-0.09142432691749999	0.527000810838
HYKK	4	-0.0162360577944	0.8826400165430001	-0.10650953694399999	0.657692908945
HYLS1	4	0.735393380971	1.866827723	-0.8409169149310001	1.39380988336
HYOU1	4	0.046537284090400005	0.742118081266	-0.291137007821	0.531322356055
HYPK	4	0.12460086042000001	0.986500579207	0.162848123889	0.7699499408689999
HYPM	4	-0.24268010641499999	0.45862301673999994	-0.267770912771	0.48959865481200004
IAH1	4	0.135640673715	0.756372506447	-0.0368425222131	0.584925530509
IAPP	4	-0.452579456944	0.618462671606	-0.44969499917499994	0.714884431035
IARS	4	-0.28121582788800004	0.44065252618100004	-0.6752534495229999	1.03985112858
IARS2	4	-0.798807527508	1.16012068115	-0.9662246212710001	1.8161603424500001
IBA57	4	-0.525723564357	0.7164816714290001	-0.16238945796499998	0.459504389144
IBSP	4	-0.284349558261	0.5340383850379999	0.7767037183759999	1.8393323129900003
IBTK	4	-0.19563130991799998	0.498395693235	-0.38672752531099996	0.651383242842
ICA1	4	-0.142066344394	0.579000127233	0.26229587959399997	0.890437577499
ICA1L	4	-0.305865188551	0.457038255318	-0.317327351185	0.5755586890300001
ICAM1	4	-0.022142225299900002	0.671362548245	0.193149271642	0.8630679472409999
ICAM2	4	-0.214208034657	0.472577691159	-0.296872125537	0.716089570478
ICAM3	4	0.07321734925739999	0.7403883406020001	-0.292200979386	0.536047001241
ICAM4	4	-0.411607918798	0.566974498682	0.08726342688699999	0.6661185249530001
ICAM5	4	-0.18431762930599999	0.4912450764	-0.402991639144	0.617895575796
ICE1	4	-0.452422344698	0.8528950906	-0.531073495375	0.784128816211
ICE2	4	-0.32683875212900004	0.6359221917419999	-0.338447748697	0.650227036813
ICK	4	0.17451698382300002	0.825791459812	-0.522547832663	0.7674149532760001
ICMT	4	-0.369107171863	0.51026778952	-0.339888799523	0.5471333998960001
ICOS	4	-0.116294655669	0.5810612181600001	-0.399324112577	0.720605724172
ICOSLG	4	-0.153288109547	0.49975879805600004	0.10039609388399999	0.768153522507
ID1	4	-0.106357493788	0.6725075666920001	0.394307106561	1.0950259310200001
ID2	4	-0.13855290599300002	0.5396127095809999	-0.17119022837499998	0.454000568683
ID3	4	-0.504229892624	0.6597575978360001	0.580507236215	1.5363052705899998
ID4	4	-0.274536600533	0.455930864257	0.362883417488	1.14329293937
IDE	4	-0.356988263872	0.477379255017	-0.305136084061	0.5105131184080001
IDH1	4	-0.625817926262	0.81547643324	-0.0436703154446	0.555280418266
IDH2	4	0.12208508676799999	0.859841696697	-0.138781834065	0.477497296732
IDH3A	4	0.126407718271	0.7898503171819999	-0.602841407676	0.940902130751
IDH3B	4	-0.783870350484	1.05343911382	-0.180256407466	0.506979365133
IDH3G	4	-0.650782414699	0.86658510676	-0.47870698079999996	0.744475220124
IDI1	4	-0.153672680726	0.62469277793	-0.0863823730181	0.549774151457
IDI2	4	-0.259267762309	0.429806717492	0.0162028077458	0.711187140187
IDNK	4	-0.27087520727200004	0.45987607929700003	-0.9251045317380001	1.6362167948700002
IDO1	4	0.057751786757399996	0.698261503866	-0.158635211131	0.49620638141
IDO2	4	-0.129067919378	0.587104969893	-0.536064896052	0.9416272251090001
IDS	4	-0.128490178086	0.5609524726089999	-0.387358114605	0.593031695358
IDUA	4	-0.154638794819	0.526977798611	0.0148823963006	0.688053515039
IER2	4	0.0128238484855	0.675451715256	-0.320009762315	0.532191345125
IER3	4	0.301771545927	1.05879997314	-0.432531085222	0.693815926576
IER3IP1	4	-0.27272672673099996	0.535166676704	-0.0312988377555	0.563119750615
IER5	4	-0.41189220051799996	0.562189454172	-0.808165615169	1.46525677743
IER5L	4	-0.697916800076	0.9084875879009999	-0.38019768341	0.80265530174
IFFO1	4	-0.147528181538	0.569140992846	-0.42381402588	0.6770431194300001
IFFO2	4	0.0555633154739	0.6790084442059999	-0.23950280428800003	0.493977855179
IFI16	4	0.171691285212	0.869670726593	0.07763579286689999	0.681700052339
IFI27	4	-0.164407358384	0.517282672457	-0.0817575574895	0.52363621938
IFI27L1	4	0.152053780542	0.894470617033	0.379057362794	1.03560502072
IFI27L2	4	-0.111595141341	0.582610992153	-0.592927827547	0.881642579972
IFI30	4	-0.324387829039	0.548464686668	0.133829005582	0.733882842574
IFI35	4	-0.0508297052104	0.5883946618029999	0.287902915475	1.08275023473
IFI44	4	-0.41191559514200005	0.536496242719	-0.202817507057	0.5003462258420001
IFI44L	4	-0.285228443254	0.464420886981	0.658375840719	1.4955456786599999
IFI6	4	-0.36598311321599997	0.810058304973	-0.457125312148	1.08662866402
IFIH1	4	-0.261045309582	0.41716986720399996	0.6862068161730001	1.55142735794
IFIT1	4	-0.17111970312199998	0.512347275492	0.282954418826	0.952760076529
IFIT1B	4	-0.650620983489	0.810356690179	-0.278835415053	0.615502823755
IFIT2	4	-0.129081423097	0.592294821651	0.140019358799	0.822276060766
IFIT3	4	-0.502667603221	0.667394039323	-0.587159280455	0.9714455826330001
IFIT5	4	-0.68987962888	0.892885466445	-0.34394611772100003	0.5481642031639999
IFITM1	4	-0.912263981649	1.3725839321899997	-0.6106525407769999	0.95592285115
IFITM10	4	0.139844235192	0.801222560244	-0.15456961315	0.49001649527099994
IFITM2	4	-0.550976811867	0.7296870113989999	-0.312543039515	0.5869489185360001
IFITM3	4	-0.0658049840965	0.892101888627	-0.472327444976	0.705478221315
IFITM5	4	-0.5647738848430001	0.830343829793	-0.285651807644	0.557859887682
IFNA1	4	-0.19158804567200002	0.615994960464	-0.412190533972	0.7372593956550001
IFNA10	4	-0.164752469304	0.494915875043	0.017784812275200002	0.637578007924
IFNA13	4	-0.448054849729	0.584879144396	-0.190467019421	0.43141661533299996
IFNA14	4	-0.4580561889	0.6992679266399999	0.235521907181	0.85265757398
IFNA16	4	-0.0633507505729	0.549039768704	-0.326824102051	0.684003088527
IFNA17	4	0.380581548283	1.31258254683	0.45707100859099997	1.30939696721
IFNA2	4	-0.592943160841	0.800425076468	0.030173669712799996	0.648086454362
IFNA21	4	-0.409218203218	0.5619422207399999	-0.12647250510299998	0.525448547657
IFNA4	4	-0.23454013758	0.436485358434	-0.25317285597399997	0.5299237076300001
IFNA5	4	-0.10972946681199999	0.5449870447640001	-0.0397416718714	0.5474258777100001
IFNA6	4	0.250316068776	0.908005637396	-0.139028309325	0.49368119974299995
IFNA7	4	-0.352643163413	0.621084629065	-0.09792808451400001	0.49624933159400003
IFNA8	4	-0.456645163605	0.593911368445	-0.010755284505700001	0.5956169643429999
IFNAR1	4	-0.658995881392	0.87550938066	-0.102040138886	0.476197101371
IFNAR2	4	-0.778815086515	1.09227776276	-0.43689633866300004	0.729759445869
IFNB1	4	-0.33299577415	0.474457023016	0.09711571685039999	0.66669095107
IFNE	4	-0.343723233095	0.500754228422	-0.371580432906	0.6000042872119999
IFNG	4	-0.466653140549	0.691922238168	-0.355168007393	0.586473189283
IFNGR1	4	-0.35406224087099997	0.506693258897	-0.0662469643135	0.516952328679
IFNGR2	4	0.0147562118401	0.635419691145	0.41358462746299995	1.0629350751100002
IFNK	4	-0.029141907896599997	0.630129098479	-0.228844381088	0.5416156194139999
IFNL1	4	0.498984567914	1.3294650865100002	-0.160736784324	0.505740318148
IFNL2	4	-0.10565130397299999	0.505302020882	-0.598391201387	0.9517980752140001
IFNL3	4	-0.390649414624	0.5722416779730001	0.09291804675550001	0.671997557635
IFNLR1	4	-0.366029664455	0.509688783687	-0.110707176797	0.47457353544799996
IFNW1	4	0.281209837394	1.00696504502	0.31726525581799997	0.9743727188160001
IFRD1	4	-0.18554947594300003	0.48795149026999995	-0.0023589645857800003	0.6512961377040001
IFRD2	4	0.187133735226	0.872971648753	-0.306528074692	0.515838669363
IFT122	4	-0.9372290950319999	1.5967032807	-0.011538095527899998	0.653158499748
IFT140	4	-0.291654596064	0.43837830739699996	-0.04955921742930001	0.5545535044659999
IFT172	4	0.200704693673	0.864685517535	-0.0646871435131	0.5402522178570001
IFT20	4	-0.491188413517	0.676157068517	-0.65843969011	1.16750132229
IFT22	4	-0.115650600673	0.644107269459	0.153919003613	0.734313188849
IFT27	4	-0.111547132815	0.599047582062	-0.282789053795	0.531108146232
IFT43	4	-0.562375800892	0.829567224272	-0.08007807476369999	0.54632668151
IFT46	4	0.711793684768	1.7358290286200002	0.30079092119600004	0.9224875357860001
IFT52	4	-0.46759521933799997	0.658197657981	0.211964666734	0.8313722172920001
IFT57	4	-0.236325220294	0.4402110450399999	-0.0793915689194	0.59110227077
IFT74	4	-0.382426048564	0.52379382859	-0.504227421989	0.839141981548
IFT80	4	-0.288014179319	0.5349398252359999	-0.260995044888	0.6761397108409999
IFT81	4	-0.454897537935	0.734430861225	-0.365735835172	0.667118685418
IFT88	4	0.0783508103415	0.82110810477	-0.139582709197	0.455511227353
IGBP1	4	-0.8069001486830001	1.17584222717	-0.60568040209	1.04292613608
IGDCC3	4	-0.056514747797400004	0.5962501521069999	0.0399677939405	0.768647831453
IGDCC4	4	-0.22738406063000002	0.460714488339	-0.10955305261600001	0.480453628675
IGF1	4	-0.7317003427709999	1.03577194542	-0.18386281500999999	0.55252180352
IGF1R	4	-0.843516218048	1.24347280165	0.202064389518	0.9289225129080001
IGF2	4	-0.867142291392	1.2605483531000001	0.18697203797400003	0.849129042965
IGF2BP1	4	-0.329258027676	0.483060472508	-0.244344262174	0.469418046113
IGF2BP2	4	0.0711520422639	0.7590952311650001	0.19156495127	0.8156981599429999
IGF2BP3	4	0.11014342692700001	0.7491158822830001	0.00048599128491900003	0.592559751128
IGF2R	4	-0.44362143845799995	0.685127419053	0.443823065163	1.1831006213600002
IGFALS	4	-0.111762960592	0.57831531062	-0.113547898324	0.628582853946
IGFBP1	4	-0.569701719304	0.738571544996	0.10413045209499999	0.808773711677
IGFBP2	4	-0.19737632480099998	0.46642372072099997	0.0944635612055	0.722320252758
IGFBP3	4	-0.296220580961	0.455430673337	0.151765452572	0.84045018317
IGFBP4	4	0.33805790364	1.14922631591	-0.196390980829	0.497095627487
IGFBP5	4	-0.509456275853	0.706832938321	-0.615186626057	1.03621241876
IGFBP6	4	-0.27584332996	0.495542418627	0.15801434953	0.786597864322
IGFBP7	4	-0.377315860698	0.5692754605979999	-0.362411279567	0.590824920423
IGFBPL1	4	-0.153497460619	0.483701030054	-0.755863977676	1.2532482135299998
IGFL1	4	-0.429442233966	0.574794752477	-0.46270578927	0.711183009489
IGFL2	4	0.0528402285982	0.650321431875	-0.133930675947	0.530253881316
IGFL3	4	-0.15193085535999998	0.483483087975	-0.14688321474899999	0.483808718332
IGFL4	4	-0.385014726074	0.641705903908	-0.339200106217	0.552725963388
IGFLR1	4	-0.150696470105	0.534919438913	0.392451864975	1.1473360963500001
IGFN1	4	0.151929331704	1.03837933464	-0.450177673951	0.7215784034630001
IGHMBP2	4	-0.333525443195	0.557060977595	-0.20450484589600001	0.5381182415169999
IGIP	4	-0.7585723534190001	0.992332613316	-0.661738209005	1.04755249992
IGLL1	4	-0.12063065154300001	0.6200612134929999	-0.41616580328900005	0.6268893641650001
IGLL5	4	0.060975934262300004	0.870045668685	0.21401735746300002	0.9811685065350001
IGLON5	4	-0.206667991102	0.45851292985799996	0.0028789265605	0.682221310612
IGSF1	4	-0.553690843768	0.720630885528	-0.0485829929961	0.605234443685
IGSF10	4	-0.451607077482	0.608737272496	0.5222213429720001	1.34891548331
IGSF11	4	0.282891143296	1.04337721591	-0.246382205306	0.522430803645
IGSF21	4	-0.535404251328	0.765589711815	-0.221774507392	0.548637948486
IGSF22	4	0.124495108893	0.844120387445	0.4022521521099999	1.1962035301
IGSF23	4	0.0881475392183	0.7279711437209999	-0.471476302096	0.713678468084
IGSF3	4	-0.557898897794	0.761706033599	-0.216546977652	0.460192318935
IGSF5	4	-0.162357722875	0.545545925622	-0.192898835616	0.494413769274
IGSF6	4	-0.407348246725	0.593710796887	0.256360617238	1.0050676304600001
IGSF8	4	-0.212759551546	0.45515943516900004	-0.153051309534	0.454378249
IGSF9	4	0.086392664091	0.8428913074959999	0.14450812104	0.8077010767849999
IGSF9B	4	-0.309124642387	0.492244263947	-0.12058617695900001	0.460293702597
IHH	4	0.639195428126	1.43393841254	0.10638322812300001	0.884742524653
IK	4	-1.3125376981	2.4892887214700004	-0.526383765571	0.855203158889
IKBIP	4	-0.59627540942	0.823259774383	-0.513087155467	0.7894100938070001
IKBKB	4	-0.23284958346999998	0.45572075244099997	-0.27409915813499997	0.554476203302
IKBKE	4	-0.6846796407260001	0.990018538072	0.121654160178	0.93902995131
IKBKG	4	-0.828410490751	1.16722295602	-0.623346897298	0.959744884368
IKZF1	4	-0.260903458016	0.485725178471	-0.399321008285	0.642758237046
IKZF2	4	0.430704470599	1.40557376259	-0.36275664125600005	0.571769924231
IKZF3	4	0.132721949037	0.844807385005	-0.0506818738265	0.59692581696
IKZF4	4	-0.307020528201	0.515346632652	0.0974541319233	0.77291197888
IKZF5	4	0.145329115556	0.8619881929790001	0.623267404423	1.8371244224
IL10	4	-0.35185537897200003	0.600179141168	-0.211895907304	0.538757071558
IL10RA	4	-0.0354937474278	0.674548662526	-0.117828455081	0.532154886112
IL10RB	4	-0.45253995364699995	0.629113428006	-0.541394172665	0.8445353089740001
IL11	4	-0.765953600097	1.10394503021	-0.282944840841	0.606461884674
IL11RA	4	-0.225685456064	0.485828531775	0.00306082063578	0.6244398015779999
IL12A	4	-0.332944916503	0.573186759493	-0.015226098444700001	0.571705222835
IL12B	4	-0.132683169397	0.575640893657	0.023424234194799998	0.6665985005699999
IL12RB1	4	-0.20284863408700002	0.538431077112	-0.8209854387919999	1.41625380275
IL12RB2	4	-0.6714251705959999	0.933097236344	-0.618957200084	1.0372010113799999
IL13	4	-0.225462746483	0.43862887048999993	-0.50786596414	0.942902043379
IL13RA1	4	-0.5255968416319999	0.766973297632	0.23475499081300003	0.962507561121
IL13RA2	4	-0.572849036252	0.910580906858	-0.354183163759	0.550408547308
IL15	4	-0.265157169569	0.42941395129500004	0.431937584497	1.38492618561
IL15RA	4	-0.672772451461	0.9788889720039999	-0.272934415131	0.5196421473030001
IL16	4	-0.370561088462	0.559009057091	-0.25734040335	0.543047593584
IL17A	4	-0.36742108493299996	0.498342878483	-0.20996049779399997	0.46221888351
IL17B	4	-0.261840076896	0.45920702002700003	-0.529064116985	0.893181821304
IL17C	4	-0.10081513428500001	0.5875681091030001	-0.468772819274	0.716758357512
IL17D	4	-0.305332988494	0.484044487243	-0.102566835909	0.498460211931
IL17F	4	-0.226538941318	0.419246133487	-0.441175255738	0.6570867626169999
IL17RA	4	-0.28612684224	0.5357160158600001	-0.297516612311	0.500246380415
IL17RB	4	-0.8429659652420001	1.17718172626	-0.8671773915340001	1.45694642939
IL17RC	4	-0.15796745845899998	0.500763794147	-0.0325800101408	0.55950967023
IL17RD	4	-0.263847997054	0.44876582062	-0.389259017624	0.593262651113
IL17RE	4	-0.527848459234	0.72111716969	-0.39923970935599995	0.610519850098
IL17REL	4	0.214238282336	0.8370464774869999	0.261850217764	0.891684523871
IL18	4	-0.679848369868	0.9493289432400001	-0.952750248594	1.7777400557299998
IL18BP	4	0.057585065305199995	0.718077286237	-0.346811860963	0.667197444863
IL18R1	4	0.0977707441232	0.7294856230210001	-0.0360720627606	0.576578769156
IL18RAP	4	-0.46724395128	0.6614235344780001	-0.519458669374	0.7815468260230001
IL19	4	-0.166452109882	0.5682731830250001	0.0404727850265	0.7108581337190001
IL1A	4	-0.16290833099500002	0.49095555796499996	0.12483681564999999	0.7731547475049999
IL1B	4	-0.424315030869	0.615863251957	0.09809841499409999	0.7178172915100001
IL1F10	4	0.055823553579099995	0.78819420396	0.09058031331689999	0.773449523533
IL1R1	4	-0.000867211686452	0.642231299224	-0.34517719157	0.566464484762
IL1R2	4	-0.619289716936	0.809015154459	-0.171259139005	0.460803466365
IL1RAP	4	-0.853064239005	1.41466607982	-0.40929194742299996	0.62974702456
IL1RAPL1	4	0.45951396999899996	1.19685961003	-0.0777465500735	0.611891052743
IL1RAPL2	4	-0.163430734871	0.654682410941	0.152031606865	0.7724950196979999
IL1RL1	4	-0.359053848725	0.522383675927	-0.15486071486300002	0.5949561095620001
IL1RL2	4	-0.0782651918762	0.591182874212	0.231760017665	1.03119525014
IL1RN	4	-0.389659749999	0.541612879622	-0.534620490264	0.8246213099349999
IL2	4	-0.27398959875900003	0.439303080822	-0.381690367122	0.604863134744
IL20	4	0.137421904733	0.883683398053	-0.0422081498736	0.6431640179420001
IL20RA	4	-0.577609556407	0.767157449095	-0.359205354187	0.65170418898
IL20RB	4	-0.7789062735	1.04579764887	-0.255211016046	0.47031562872599997
IL21	4	-0.577680518268	0.747652429591	-0.38921748585199994	0.652975334365
IL21R	4	0.09992452815030001	0.77257100879	0.296105801344	0.9183044962029999
IL22	4	-0.464138835132	0.642301547085	-0.32557003117899996	0.603425623343
IL22RA1	4	-0.686076310775	0.9321098318559999	-0.718069226443	1.16051717069
IL22RA2	4	-0.7219883922660001	0.933668973162	0.44561193099299995	1.2918557991500002
IL23A	4	0.162403356891	1.0697634938200002	0.0202799834746	0.626530516872
IL23R	4	-0.098967948749	0.521504706304	-0.353333494529	0.552416541273
IL24	4	0.48074291658	1.45929152655	0.13308184966199998	0.784706699372
IL25	4	-0.269234273076	0.44973627756800005	-0.104059391058	0.544958968903
IL26	4	-0.0324439583066	0.657390326897	0.499730397239	1.21381313388
IL27	4	-0.666212664577	0.831192099352	-0.186667910651	0.580250352276
IL27RA	4	0.180435142055	0.960414754566	-0.0519181221572	0.572260470522
IL2RA	4	0.169131893455	0.8264655175560001	0.060996759839699995	0.63046232722
IL2RB	4	-0.702311719562	0.933162848296	0.0204614022654	1.08100860229
IL2RG	4	-0.29417739880800003	0.462830264492	-0.339796471289	0.633738821493
IL3	4	-0.228039647419	0.46402718313600005	-0.0555655866339	0.549544206811
IL31	4	-0.13388591960100002	0.523970945084	0.286849629109	0.9836184562279999
IL31RA	4	0.032198827365900004	0.7450455240189999	-0.23365069041499997	0.52469758306
IL32	4	0.15250333635299998	0.879487052105	0.36820696944799997	1.0606893264
IL33	4	-0.38791236183300004	0.5103731630430001	-0.16354492143899999	0.499252648071
IL34	4	0.100761974864	0.7164723898209999	-0.8781547073649999	1.4735450264200003
IL36A	4	-0.694369505009	0.9814853118529999	-0.0836670967388	0.524170224026
IL36B	4	-0.41269339546800005	0.573600717199	0.159006580014	0.76958656691
IL36G	4	0.6081101735509999	1.35088283762	-0.525427444983	0.7938969209219999
IL36RN	4	-0.622564533524	0.83094873142	-0.290277360799	0.6141174549580001
IL37	4	-0.752538118308	1.057607153	-0.6543781838930001	1.01200428623
IL3RA	4	0.049571523055	0.846638630853	0.415342978201	1.18311457221
IL4	4	-0.301559096279	0.5718502687470001	0.46406091768799995	1.4383089066299999
IL4I1	4	0.10346053195	0.81378844411	0.00838600675628	0.596147242321
IL4R	4	-0.333559606645	0.493630370075	-0.269465035592	0.579434611678
IL5	4	0.806583958184	1.8695567826099997	-0.10706305977399999	0.50854468908
IL5RA	4	0.213297783052	0.873788042854	0.033872444459099996	0.663894204247
IL6	4	-0.396605873788	0.550055034252	-0.211496873788	0.5172006314800001
IL6R	4	-0.244420922757	0.460327086127	-0.144221242958	0.6415444304860001
IL6ST	4	-0.173082176314	0.537939236188	-0.0216959022688	0.6370165278800001
IL7	4	-0.148073425456	0.519968266146	-0.0878093032333	0.522627027087
IL7R	4	0.0473280730266	0.673741666328	-0.330594322335	0.593828438794
IL9	4	-0.190794167641	0.532953021891	-0.17378682010699997	0.60967032435
IL9R	4	-0.09580284762869999	0.567869228438	-0.359007145381	0.621306185434
ILDR1	4	-0.0835334553787	0.544945270299	0.11695632935799999	0.84282190988
ILDR2	4	-0.16134477170800002	0.5156464996679999	0.12537775815	0.837964874852
ILF2	4	0.10921405322200001	0.7436343410899999	-0.11613737989499999	0.470439867238
ILF3	4	-0.546761661643	0.8117825327779999	-0.7051392864560001	1.12298556732
ILK	4	-0.23196643759799998	0.473863922348	-0.254727644249	0.48686707684299996
ILKAP	4	-0.5667941021239999	0.7097098436429999	-0.228686716801	0.48148788114200003
ILVBL	4	0.268819096137	0.957708803899	-0.0233431526657	0.5907421378190001
IMMP1L	4	-0.37163925863799996	0.522133740658	0.169526153335	0.965579979623
IMMP2L	4	-0.44794513265299996	0.60820895399	-0.251015306931	0.471451376021
IMMT	4	-0.19995345262400002	0.48522233073999993	-0.588142438742	0.925808058566
IMP3	4	-0.368273087386	0.651555330445	-0.320784866128	0.653954165065
IMP4	4	-0.675678064205	0.87666175724	-0.351460733334	0.7172786611480001
IMPA1	4	0.0369486094135	0.779367509384	-0.577510395223	0.94164367374
IMPA2	4	-0.6941356216240001	0.868512147176	0.162450249491	0.9046355302169999
IMPACT	4	-0.226539894139	0.489709042092	0.304149833772	1.07264814567
IMPAD1	4	-0.5245573599009999	0.6843915317579999	-0.48404736141800003	0.787201354823
IMPDH1	4	-0.34882050213699994	0.614778109591	-0.23075209702500002	0.47522142315300003
IMPDH2	4	-0.600977832197	0.839010127926	0.059549405921	0.924166406697
IMPG1	4	-0.485024536557	0.643278524253	-0.123450327645	0.472456616511
IMPG2	4	0.06318521343309999	0.66904849655	0.247731423009	0.9080361781540001
INA	4	-0.600446358192	0.8109689430660001	-0.322209579793	0.6494112252090001
INAFM1	4	-0.0564809644981	0.607443297581	-0.39215791267399996	0.648740442248
INAFM2	4	-0.482740087467	0.642108600252	-0.117423599486	0.61220536151
INCA1	4	0.0569929637719	0.7682322226649999	-0.29433970407	0.517783151314
INCENP	4	-0.577125774252	0.8801781556	-0.21363793045200002	0.48920038485100004
INF2	4	-0.9078233667910001	1.4457090125799998	0.108166558698	0.7680898362880001
ING1	4	-0.220384113796	0.50947283196	0.23787740823800002	0.9141470784319999
ING2	4	-0.253792072102	0.431257175818	-0.08254266378910001	0.504266962553
ING3	4	0.121380371831	0.895301398725	-0.20503279573	0.545143346654
ING4	4	-0.235644216257	0.508422612124	-0.293555567171	0.550767283501
ING5	4	-0.532996690638	0.6985461467630001	0.173414676046	0.883243915854
INHA	4	0.63520105464	1.6580951424700001	-0.0352397719369	0.587475110173
INHBA	4	-0.107122060174	0.512660952024	0.0131432587684	0.614045469534
INHBB	4	-0.72802116356	0.9640266511910001	-0.6282271026699999	1.0004818259700001
INHBC	4	-0.5824014308150001	0.71752400906	-0.547649463692	0.871508059048
INHBE	4	-0.46801133478999996	0.6736151980789999	-0.503220874394	0.8209374099619999
INIP	4	0.0277736358333	0.7112961806929999	0.209511494592	1.0240713590200001
INMT	4	-0.457727204344	0.621438867792	0.016243378389399998	0.6131156241619999
INO80	4	-0.41320434230700004	0.555519621688	-0.36226640056299997	0.616603989831
INO80B	4	-0.125132665308	0.6043829625720001	-0.20229653872	0.523420616968
INO80C	4	-0.188513479787	0.529127634345	-0.573491659423	0.916195001677
INO80D	4	-0.850965836064	1.20361991445	-0.394154600436	0.832572032919
INO80E	4	0.316792279103	1.05594842122	0.6115820831809999	1.90091588343
INPP1	4	-0.143221324377	0.567650052233	-0.73048771453	1.1833867235100002
INPP4A	4	0.34464480413500004	1.19893073586	0.0513550483815	0.693457093954
INPP4B	4	-0.350935916687	0.5094672457180001	-0.027759766000599997	0.623013968293
INPP5A	4	-0.493508268855	0.839482049967	-0.502136502819	0.7427551037510001
INPP5B	4	-0.7364565654	0.9582099983069999	0.050669348466	0.646365472064
INPP5D	4	-0.471599687411	0.628201102644	-0.308839701512	0.538885441394
INPP5E	4	-0.14106059580900002	0.49873170953999996	-0.458443436695	0.700345607775
INPP5F	4	0.24219818984900002	1.03373874564	-0.503391639666	0.759611078244
INPP5J	4	-0.37497825202	0.620338521874	-0.025260110578799996	0.546401643399
INPP5K	4	0.135589911379	0.895813991456	-0.260724477673	0.540964912775
INPPL1	4	0.0152722430725	0.828439693942	-0.37021643317100006	0.75367511315
INS	4	0.240615939554	1.10762391437	-0.21553452674000004	0.553936771166
INS-IGF2	4	-0.512716799601	0.628053418907	0.308058436933	1.0094163544299999
INSC	4	-0.09891264602739999	0.619813078437	-0.0991340786223	0.596969902827
INSIG1	4	-0.00970767043687	0.643987079065	-0.397001009995	0.651387485199
INSIG2	4	-0.286528573961	0.49815493717500003	-0.35041990272600004	0.553464368437
INSL3	4	-0.48787444110399997	0.670860773509	-0.10713481413899999	0.530985584508
INSL4	4	-0.6103934826290001	0.81132758796	-0.225668588297	0.451053154801
INSL5	4	-0.186673105841	0.5797024483659999	-0.250744371394	0.5244456516179999
INSL6	4	0.075453346891	0.825916761839	0.0375382602723	0.67842170295
INSM1	4	-0.10444925809800001	0.57836199974	-0.570919540383	0.881993583911
INSM2	4	-0.54939011838	0.730444555052	-0.316564140232	0.516194570259
INSR	4	-0.49807904797799996	0.620753688138	0.00898008567184	0.6801252415119999
INSRR	4	-0.691317127484	1.02976733095	0.008043960042409998	0.6556355224220001
INTS1	4	-0.028328560019200002	0.632040799598	-0.0994522570428	0.492260003437
INTS10	4	-0.6921060041310001	1.08638302455	-0.17467176412799998	0.511313468714
INTS11	4	-0.572638634323	0.955169509524	-0.43269354337800003	0.680846750666
INTS12	4	0.0635175077492	0.726553811265	0.396830299355	1.13685690473
INTS13	4	-0.17503894393	0.657110732219	-0.13325719918	0.5208019205659999
INTS14	4	-0.157724596109	0.5052635611	-0.560583154941	0.8578331384800001
INTS2	4	-0.25213416653	0.461329977805	-0.176922334075	0.713902681436
INTS3	4	-0.437397068038	0.556326960417	-0.195711657773	0.449014574993
INTS4	4	-0.28575409761	0.506331265886	-0.6629029038490001	1.12338375861
INTS5	4	-0.24909940227699998	0.43400299537799997	-0.19453776737300002	0.46233811179300005
